TicketID,Date,MemberID,Desc,Price
307458,2013-08-22,,Soda - Small,2
307465,2013-08-22,,Caprese Salad,7
307465,2013-08-22,,Meat Grinder - Medium,14
307465,2013-08-22,,The Works  - Large,16
307465,2013-08-22,,Barbecue Chicken - Small,9
307465,2013-08-22,,Soda - Small,2
307465,2013-08-22,,Soda - Large,3
307465,2013-08-22,,Soda - Large,3
307468,2013-08-22,,Soup of the Day - Bowl,5
307468,2013-08-22,,The Works  - Medium,14
307468,2013-08-22,,Barbecue Chicken - Small,9
307468,2013-08-22,,Soda - Small,2
307472,2013-08-29,,Stromboli,7.5
307472,2013-08-29,,Stromboli,7.5
307472,2013-08-29,,Waffle Fries,5
307472,2013-08-29,,Soup of the Day - Cup,3
307472,2013-08-29,,Classic Quarter Pounder,8
307472,2013-08-29,,Cheese Burger,9
307472,2013-08-29,,Bacon Burger,9
307472,2013-08-29,,Meat Grinder - Medium,14
307472,2013-08-29,,Supreme - Small,9
307472,2013-08-29,,Garden Fresh - Small,9
307472,2013-08-29,,The Works  - Large,16
307472,2013-08-29,,Buffalo Chicken - Medium,14
307472,2013-08-29,,Soda - Small,2
307472,2013-08-29,,Soda - Small,2
307472,2013-08-29,,Soda - Small,2
307472,2013-08-29,,Soda - Large,3
307472,2013-08-29,,Soda - Large,3
307472,2013-08-29,,Soda - Large,3
307473,2013-08-29,,Onion Rings,7
307473,2013-08-29,,Soup of the Day - Bowl,5
307473,2013-08-29,,Meat Grinder - Large,16
307473,2013-08-29,,Barbecue Chicken - Medium,14
307473,2013-08-29,,Buffalo Chicken - Medium,14
307473,2013-08-29,,Buffalo Chicken - Large,16
307473,2013-08-29,,Soda - Small,2
307476,2013-08-29,,Jalapeno Poppers,7
307476,2013-08-29,,Cheese Bread,8
307476,2013-08-29,,Waffle Fries,5
307476,2013-08-29,,Soup of the Day - Cup,3
307476,2013-08-29,,Meat Grinder - Medium,14
307476,2013-08-29,,Supreme - Medium,14
307476,2013-08-29,,Mt. Hawaiian - Large,16
307476,2013-08-29,,Buffalo Chicken - Small,9
307476,2013-08-29,,Soda - Large,3
307483,2013-08-29,,Jalapeno Poppers,7
307483,2013-08-29,,Cheese Bread,8
307483,2013-08-29,,Stromboli,7.5
307483,2013-08-29,,Soup of the Day - Bowl,5
307483,2013-08-29,,Bacon Burger,9
307483,2013-08-29,,Meat Grinder - Small,9
307483,2013-08-29,,Supreme - Small,9
307483,2013-08-29,,The Works  - Medium,14
307483,2013-08-29,,Soda - Small,2
307483,2013-08-29,,Soda - Small,2
307483,2013-08-29,,Soda - Large,3
307486,2013-08-29,,Jalapeno Poppers,7
307486,2013-08-29,,Waffle Fries,5
307486,2013-08-29,,House Salad - Half,3
307486,2013-08-29,,Cheese Burger,9
307486,2013-08-29,,The Works  - Medium,14
307486,2013-08-29,,Mt. Hawaiian - Small,9
307486,2013-08-29,,Mt. Hawaiian - Small,9
307486,2013-08-29,,Soda - Large,3
307489,2013-08-29,,The Works  - Small,9
307489,2013-08-29,,Barbecue Chicken - Large,16
307489,2013-08-29,,Soda - Small,2
307489,2013-08-29,,Soda - Large,3
307490,2013-08-29,,Waffle Fries,5
307490,2013-08-29,,Caprese Salad,7
307490,2013-08-29,,Cheese Burger,9
307490,2013-08-29,,Barbecue Chicken - Medium,14
307490,2013-08-29,,Buffalo Chicken - Medium,14
307490,2013-08-29,,Soda - Large,3
307491,2013-08-29,,House Made Potato Chips,3
307491,2013-08-29,,Cheese Bread,8
307491,2013-08-29,,Cheese Burger,9
307491,2013-08-29,,Meat Grinder - Small,9
307491,2013-08-29,,Supreme - Medium,14
307491,2013-08-29,,Mt. Hawaiian - Medium,14
307491,2013-08-29,,Soda - Small,2
307491,2013-08-29,,Soda - Large,3
307491,2013-08-29,,Soda - Large,3
307491,2013-08-29,,Soda - Large,3
307492,2013-08-29,,Waffle Fries,5
307492,2013-08-29,,Supreme - Large,16
307492,2013-08-29,,The Works  - Medium,14
307492,2013-08-29,,Barbecue Chicken - Large,16
307492,2013-08-29,,Soda - Small,2
307492,2013-08-29,,Soda - Large,3
307492,2013-08-29,,Soda - Large,3
307493,2013-08-29,,Stromboli,7.5
307493,2013-08-29,,Waffle Fries,5
307493,2013-08-29,,Soup of the Day - Bowl,5
307493,2013-08-29,,House Salad - Half,3
307493,2013-08-29,,Cheese Burger,9
307493,2013-08-29,,Supreme - Small,9
307493,2013-08-29,,Garden Fresh - Large,16
307493,2013-08-29,,Garden Fresh - Large,16
307493,2013-08-29,,The Works  - Small,9
307493,2013-08-29,,The Works  - Medium,14
307493,2013-08-29,,Soda - Small,2
307493,2013-08-29,,Soda - Large,3
307493,2013-08-29,,Soda - Large,3
307497,2013-08-29,,Stromboli,7.5
307497,2013-08-29,,Waffle Fries,5
307497,2013-08-29,,Meat Grinder - Medium,14
307497,2013-08-29,,Barbecue Chicken - Small,9
307497,2013-08-29,,Soda - Small,2
307497,2013-08-29,,Soda - Small,2
307502,2013-08-29,,Jalapeno Poppers,7
307502,2013-08-29,,Soup of the Day - Bowl,5
307502,2013-08-29,,Supreme - Large,16
307502,2013-08-29,,Garden Fresh - Medium,14
307502,2013-08-29,,Mt. Hawaiian - Small,9
307502,2013-08-29,,Buffalo Chicken - Small,9
307502,2013-08-29,,Soda - Small,2
307502,2013-08-29,,Soda - Large,3
307506,2013-08-29,,Cheese Bread,8
307506,2013-08-29,,Meat Grinder - Large,16
307506,2013-08-29,,Supreme - Small,9
307506,2013-08-29,,Supreme - Large,16
307506,2013-08-29,,Buffalo Chicken - Small,9
307506,2013-08-29,,Soda - Small,2
307506,2013-08-29,,Soda - Large,3
307508,2013-08-29,,Stromboli,7.5
307508,2013-08-29,,Waffle Fries,5
307508,2013-08-29,,Soup of the Day - Bowl,5
307508,2013-08-29,,House Salad - Half,3
307508,2013-08-29,,Supreme - Large,16
307508,2013-08-29,,The Works  - Medium,14
307508,2013-08-29,,Mt. Hawaiian - Small,9
307508,2013-08-29,,Mt. Hawaiian - Large,16
307508,2013-08-29,,Soda - Small,2
307508,2013-08-29,,Soda - Small,2
307510,2013-08-29,998171,Mozzarella Sticks,7
307510,2013-08-29,998171,Jalapeno Poppers,7
307510,2013-08-29,998171,House Salad - Whole,6
307510,2013-08-29,998171,Meat Grinder - Large,16
307510,2013-08-29,998171,Supreme - Small,9
307510,2013-08-29,998171,The Works  - Large,16
307510,2013-08-29,998171,Mt. Hawaiian - Small,9
307510,2013-08-29,998171,Mt. Hawaiian - Medium,14
307510,2013-08-29,998171,Barbecue Chicken - Medium,14
307510,2013-08-29,998171,Soda - Small,2
307510,2013-08-29,998171,Soda - Large,3
307510,2013-08-29,998171,Soda - Large,3
307510,2013-08-29,998171,Soda - Large,3
307513,2013-08-29,994549,House Salad - Half,3
307513,2013-08-29,994549,Classic Quarter Pounder,8
307513,2013-08-29,994549,Garden Fresh - Small,9
307515,2013-08-29,,Stromboli,7.5
307515,2013-08-29,,Onion Rings,7
307515,2013-08-29,,House Salad - Whole,6
307515,2013-08-29,,Supreme - Large,16
307515,2013-08-29,,Garden Fresh - Small,9
307515,2013-08-29,,The Works  - Medium,14
307515,2013-08-29,,Barbecue Chicken - Small,9
307515,2013-08-29,,Buffalo Chicken - Large,16
307515,2013-08-29,,Soda - Small,2
307515,2013-08-29,,Soda - Small,2
307517,2013-08-29,,Cheese Bread,8
307517,2013-08-29,,Stromboli,7.5
307517,2013-08-29,,Waffle Fries,5
307517,2013-08-29,,House Salad - Whole,6
307517,2013-08-29,,Supreme - Small,9
307517,2013-08-29,,Supreme - Large,16
307517,2013-08-29,,Garden Fresh - Large,16
307517,2013-08-29,,The Works  - Small,9
307517,2013-08-29,,Mt. Hawaiian - Medium,14
307517,2013-08-29,,Barbecue Chicken - Medium,14
307517,2013-08-29,,Barbecue Chicken - Medium,14
307517,2013-08-29,,Soda - Small,2
307517,2013-08-29,,Soda - Small,2
307517,2013-08-29,,Soda - Small,2
307520,2013-08-29,,Cheese Bread,8
307520,2013-08-29,,Stromboli,7.5
307520,2013-08-29,,Onion Rings,7
307520,2013-08-29,,House Salad - Half,3
307520,2013-08-29,,Meat Grinder - Medium,14
307520,2013-08-29,,The Works  - Medium,14
307520,2013-08-29,,Mt. Hawaiian - Medium,14
307520,2013-08-29,,Barbecue Chicken - Large,16
307520,2013-08-29,,Soda - Small,2
307520,2013-08-29,,Soda - Small,2
307520,2013-08-29,,Soda - Large,3
307525,2013-08-29,,Mozzarella Sticks,7
307525,2013-08-29,,Mozzarella Sticks,7
307525,2013-08-29,,Stromboli,7.5
307525,2013-08-29,,Cheese Burger,9
307525,2013-08-29,,Bacon Burger,9
307525,2013-08-29,,Supreme - Small,9
307525,2013-08-29,,Mt. Hawaiian - Large,16
307525,2013-08-29,,Soda - Large,3
307525,2013-08-29,,Soda - Large,3
307525,2013-08-29,,Soda - Large,3
307526,2013-08-29,,Cheese Bread,8
307526,2013-08-29,,Onion Rings,7
307526,2013-08-29,,House Salad - Whole,6
307526,2013-08-29,,Supreme - Small,9
307526,2013-08-29,,Garden Fresh - Small,9
307526,2013-08-29,,The Works  - Medium,14
307526,2013-08-29,,Mt. Hawaiian - Medium,14
307526,2013-08-29,,Soda - Large,3
307537,2013-09-05,,House Made Potato Chips,3
307537,2013-09-05,,Cheese Bread,8
307537,2013-09-05,,Stromboli,7.5
307537,2013-09-05,,Onion Rings,7
307537,2013-09-05,,Onion Rings,7
307537,2013-09-05,,Bacon Burger,9
307537,2013-09-05,,Meat Grinder - Medium,14
307537,2013-09-05,,Supreme - Small,9
307537,2013-09-05,,Mt. Hawaiian - Large,16
307537,2013-09-05,,Barbecue Chicken - Small,9
307537,2013-09-05,,Barbecue Chicken - Large,16
307537,2013-09-05,,Soda - Large,3
307537,2013-09-05,,Soda - Large,3
307540,2013-09-05,,House Made Potato Chips,3
307540,2013-09-05,,Waffle Fries,5
307540,2013-09-05,,Soup of the Day - Bowl,5
307540,2013-09-05,,House Salad - Whole,6
307540,2013-09-05,,Supreme - Small,9
307540,2013-09-05,,Mt. Hawaiian - Medium,14
307540,2013-09-05,,Barbecue Chicken - Large,16
307540,2013-09-05,,Buffalo Chicken - Medium,14
307540,2013-09-05,,Soda - Small,2
307540,2013-09-05,,Soda - Small,2
307540,2013-09-05,,Soda - Large,3
307543,2013-09-05,,Mozzarella Sticks,7
307543,2013-09-05,,Soup of the Day - Cup,3
307543,2013-09-05,,Cheese Burger,9
307543,2013-09-05,,The Works  - Large,16
307543,2013-09-05,,Mt. Hawaiian - Small,9
307545,2013-09-05,,Jalapeno Poppers,7
307545,2013-09-05,,Jalapeno Poppers,7
307545,2013-09-05,,Jalapeno Poppers,7
307545,2013-09-05,,Soup of the Day - Cup,3
307545,2013-09-05,,Meat Grinder - Small,9
307545,2013-09-05,,Supreme - Large,16
307545,2013-09-05,,Garden Fresh - Medium,14
307545,2013-09-05,,Garden Fresh - Large,16
307545,2013-09-05,,Mt. Hawaiian - Small,9
307545,2013-09-05,,Soda - Small,2
307545,2013-09-05,,Soda - Small,2
307545,2013-09-05,,Soda - Large,3
307547,2013-09-05,998938,Waffle Fries,5
307547,2013-09-05,998938,Waffle Fries,5
307547,2013-09-05,998938,Onion Rings,7
307547,2013-09-05,998938,House Salad - Half,3
307547,2013-09-05,998938,Bacon Burger,9
307547,2013-09-05,998938,Meat Grinder - Small,9
307547,2013-09-05,998938,Mt. Hawaiian - Large,16
307547,2013-09-05,998938,Barbecue Chicken - Large,16
307547,2013-09-05,998938,Soda - Large,3
307548,2013-09-05,,Mozzarella Sticks,7
307548,2013-09-05,,Mozzarella Sticks,7
307548,2013-09-05,,Jalapeno Poppers,7
307548,2013-09-05,,Cheese Bread,8
307548,2013-09-05,,Onion Rings,7
307548,2013-09-05,,Soup of the Day - Bowl,5
307548,2013-09-05,,House Salad - Whole,6
307548,2013-09-05,,Classic Quarter Pounder,8
307548,2013-09-05,,Supreme - Medium,14
307548,2013-09-05,,Garden Fresh - Small,9
307548,2013-09-05,,Garden Fresh - Medium,14
307548,2013-09-05,,Mt. Hawaiian - Large,16
307548,2013-09-05,,Buffalo Chicken - Medium,14
307548,2013-09-05,,Buffalo Chicken - Large,16
307548,2013-09-05,,Soda - Small,2
307548,2013-09-05,,Soda - Small,2
307548,2013-09-05,,Soda - Large,3
307551,2013-09-05,,Mozzarella Sticks,7
307551,2013-09-05,,Soup of the Day - Bowl,5
307551,2013-09-05,,Bacon Burger,9
307551,2013-09-05,,Supreme - Medium,14
307551,2013-09-05,,Barbecue Chicken - Medium,14
307551,2013-09-05,,Buffalo Chicken - Small,9
307551,2013-09-05,,Soda - Small,2
307552,2013-09-05,,Soup of the Day - Cup,3
307552,2013-09-05,,Soup of the Day - Bowl,5
307552,2013-09-05,,Caprese Salad,7
307552,2013-09-05,,Meat Grinder - Medium,14
307552,2013-09-05,,Supreme - Medium,14
307552,2013-09-05,,The Works  - Small,9
307552,2013-09-05,,Barbecue Chicken - Medium,14
307552,2013-09-05,,Soda - Small,2
307552,2013-09-05,,Soda - Small,2
307553,2013-09-05,,Waffle Fries,5
307553,2013-09-05,,Onion Rings,7
307553,2013-09-05,,Supreme - Large,16
307553,2013-09-05,,Garden Fresh - Medium,14
307553,2013-09-05,,Soda - Small,2
307553,2013-09-05,,Soda - Large,3
307556,2013-09-05,,Stromboli,7.5
307556,2013-09-05,,Stromboli,7.5
307556,2013-09-05,,Waffle Fries,5
307556,2013-09-05,,Caprese Salad,7
307556,2013-09-05,,Supreme - Medium,14
307556,2013-09-05,,Supreme - Medium,14
307556,2013-09-05,,Supreme - Large,16
307556,2013-09-05,,Garden Fresh - Large,16
307556,2013-09-05,,Barbecue Chicken - Small,9
307556,2013-09-05,,Buffalo Chicken - Medium,14
307556,2013-09-05,,Soda - Small,2
307556,2013-09-05,,Soda - Large,3
307558,2013-09-05,,Cheese Bread,8
307558,2013-09-05,,House Salad - Half,3
307558,2013-09-05,,Caprese Salad,7
307558,2013-09-05,,Caprese Salad,7
307558,2013-09-05,,Caprese Salad,7
307558,2013-09-05,,Supreme - Large,16
307558,2013-09-05,,Garden Fresh - Large,16
307558,2013-09-05,,The Works  - Small,9
307558,2013-09-05,,The Works  - Medium,14
307558,2013-09-05,,The Works  - Medium,14
307558,2013-09-05,,The Works  - Large,16
307558,2013-09-05,,Mt. Hawaiian - Medium,14
307558,2013-09-05,,Mt. Hawaiian - Large,16
307558,2013-09-05,,Soda - Small,2
307558,2013-09-05,,Soda - Large,3
307558,2013-09-05,,Soda - Large,3
307558,2013-09-05,,Soda - Large,3
307560,2013-09-05,,Onion Rings,7
307560,2013-09-05,,Caprese Salad,7
307560,2013-09-05,,Meat Grinder - Large,16
307560,2013-09-05,,Mt. Hawaiian - Medium,14
307560,2013-09-05,,Soda - Large,3
307567,2013-09-05,,Jalapeno Poppers,7
307567,2013-09-05,,Soup of the Day - Cup,3
307567,2013-09-05,,Supreme - Medium,14
307567,2013-09-05,,Barbecue Chicken - Medium,14
307567,2013-09-05,,Soda - Large,3
307567,2013-09-05,,Soda - Large,3
307570,2013-09-05,,Jalapeno Poppers,7
307570,2013-09-05,,Soup of the Day - Bowl,5
307570,2013-09-05,,House Salad - Half,3
307570,2013-09-05,,House Salad - Whole,6
307570,2013-09-05,,Cheese Burger,9
307570,2013-09-05,,Meat Grinder - Large,16
307570,2013-09-05,,Garden Fresh - Medium,14
307570,2013-09-05,,The Works  - Large,16
307570,2013-09-05,,Soda - Small,2
307570,2013-09-05,,Soda - Large,3
307575,2013-09-05,,Jalapeno Poppers,7
307575,2013-09-05,,Soup of the Day - Bowl,5
307575,2013-09-05,,Soup of the Day - Bowl,5
307575,2013-09-05,,Bacon Burger,9
307575,2013-09-05,,Barbecue Chicken - Small,9
307575,2013-09-05,,Barbecue Chicken - Large,16
307575,2013-09-05,,Buffalo Chicken - Small,9
307575,2013-09-05,,Soda - Large,3
307580,2013-09-05,,Waffle Fries,5
307580,2013-09-05,,Soup of the Day - Bowl,5
307580,2013-09-05,,Bacon Burger,9
307580,2013-09-05,,Mt. Hawaiian - Medium,14
307580,2013-09-05,,Barbecue Chicken - Medium,14
307580,2013-09-05,,Barbecue Chicken - Medium,14
307580,2013-09-05,,Soda - Small,2
307580,2013-09-05,,Soda - Large,3
307582,2013-09-05,998366,Cheese Bread,8
307582,2013-09-05,998366,Cheese Burger,9
307582,2013-09-05,998366,Meat Grinder - Medium,14
307582,2013-09-05,998366,Supreme - Small,9
307582,2013-09-05,998366,Barbecue Chicken - Large,16
307582,2013-09-05,998366,Soda - Large,3
307585,2013-09-05,,Cheese Bread,8
307585,2013-09-05,,Cheese Bread,8
307585,2013-09-05,,House Salad - Half,3
307585,2013-09-05,,House Salad - Whole,6
307585,2013-09-05,,Caprese Salad,7
307585,2013-09-05,,Cheese Burger,9
307585,2013-09-05,,Meat Grinder - Medium,14
307585,2013-09-05,,Meat Grinder - Large,16
307585,2013-09-05,,The Works  - Large,16
307585,2013-09-05,,Mt. Hawaiian - Medium,14
307585,2013-09-05,,Buffalo Chicken - Medium,14
307585,2013-09-05,,Soda - Small,2
307585,2013-09-05,,Soda - Small,2
307585,2013-09-05,,Soda - Small,2
307585,2013-09-05,,Soda - Large,3
307588,2013-09-05,,Stromboli,7.5
307588,2013-09-05,,Stromboli,7.5
307588,2013-09-05,,Soup of the Day - Bowl,5
307588,2013-09-05,,House Salad - Whole,6
307588,2013-09-05,,Supreme - Small,9
307588,2013-09-05,,Supreme - Medium,14
307588,2013-09-05,,Garden Fresh - Large,16
307588,2013-09-05,,Mt. Hawaiian - Medium,14
307588,2013-09-05,,Mt. Hawaiian - Large,16
307588,2013-09-05,,Barbecue Chicken - Large,16
307588,2013-09-05,,Buffalo Chicken - Large,16
307588,2013-09-05,,Soda - Small,2
307588,2013-09-05,,Soda - Small,2
307588,2013-09-05,,Soda - Small,2
307589,2013-09-05,,Cheese Bread,8
307589,2013-09-05,,Stromboli,7.5
307589,2013-09-05,,Soup of the Day - Bowl,5
307589,2013-09-05,,Meat Grinder - Large,16
307589,2013-09-05,,Mt. Hawaiian - Medium,14
307589,2013-09-05,,Mt. Hawaiian - Large,16
307589,2013-09-05,,Buffalo Chicken - Medium,14
307589,2013-09-05,,Soda - Small,2
307589,2013-09-05,,Soda - Large,3
307591,2013-09-05,,Waffle Fries,5
307591,2013-09-05,,House Salad - Half,3
307591,2013-09-05,,Meat Grinder - Large,16
307591,2013-09-05,,Garden Fresh - Large,16
307591,2013-09-05,,Barbecue Chicken - Medium,14
307591,2013-09-05,,Soda - Large,3
307591,2013-09-05,,Soda - Large,3
307592,2013-09-05,,Stromboli,7.5
307592,2013-09-05,,Onion Rings,7
307592,2013-09-05,,Meat Grinder - Medium,14
307592,2013-09-05,,Buffalo Chicken - Small,9
307592,2013-09-05,,Soda - Small,2
307595,2013-09-12,,Cheese Bread,8
307595,2013-09-12,,Garden Fresh - Medium,14
307595,2013-09-12,,The Works  - Medium,14
307595,2013-09-12,,The Works  - Large,16
307595,2013-09-12,,Soda - Small,2
307595,2013-09-12,,Soda - Large,3
307595,2013-09-12,,Soda - Large,3
307596,2013-09-12,990583,Jalapeno Poppers,7
307596,2013-09-12,990583,Cheese Bread,8
307596,2013-09-12,990583,Waffle Fries,5
307596,2013-09-12,990583,Onion Rings,7
307596,2013-09-12,990583,Caprese Salad,7
307596,2013-09-12,990583,Meat Grinder - Large,16
307596,2013-09-12,990583,Supreme - Medium,14
307596,2013-09-12,990583,Supreme - Medium,14
307596,2013-09-12,990583,Garden Fresh - Small,9
307596,2013-09-12,990583,Mt. Hawaiian - Medium,14
307596,2013-09-12,990583,Mt. Hawaiian - Large,16
307596,2013-09-12,990583,Soda - Small,2
307600,2013-09-12,,House Salad - Whole,6
307600,2013-09-12,,Meat Grinder - Small,9
307600,2013-09-12,,Meat Grinder - Large,16
307600,2013-09-12,,Soda - Large,3
307600,2013-09-12,,Soda - Large,3
307601,2013-09-12,,Mozzarella Sticks,7
307601,2013-09-12,,Jalapeno Poppers,7
307601,2013-09-12,,Supreme - Small,9
307601,2013-09-12,,The Works  - Medium,14
307601,2013-09-12,,Soda - Small,2
307601,2013-09-12,,Soda - Large,3
307602,2013-09-12,,Soup of the Day - Bowl,5
307602,2013-09-12,,House Salad - Half,3
307602,2013-09-12,,House Salad - Half,3
307602,2013-09-12,,House Salad - Whole,6
307602,2013-09-12,,Garden Fresh - Small,9
307602,2013-09-12,,Mt. Hawaiian - Medium,14
307602,2013-09-12,,Mt. Hawaiian - Medium,14
307602,2013-09-12,,Barbecue Chicken - Small,9
307602,2013-09-12,,Soda - Large,3
307603,2013-09-12,996197,Jalapeno Poppers,7
307603,2013-09-12,996197,Soup of the Day - Bowl,5
307603,2013-09-12,996197,Mt. Hawaiian - Medium,14
307603,2013-09-12,996197,Mt. Hawaiian - Large,16
307603,2013-09-12,996197,Buffalo Chicken - Small,9
307603,2013-09-12,996197,Soda - Large,3
307604,2013-09-12,991174,Waffle Fries,5
307604,2013-09-12,991174,Onion Rings,7
307604,2013-09-12,991174,House Salad - Half,3
307604,2013-09-12,991174,Classic Quarter Pounder,8
307604,2013-09-12,991174,Meat Grinder - Small,9
307604,2013-09-12,991174,Garden Fresh - Small,9
307604,2013-09-12,991174,Barbecue Chicken - Medium,14
307604,2013-09-12,991174,Soda - Large,3
307604,2013-09-12,991174,Soda - Large,3
307604,2013-09-12,991174,Soda - Large,3
307608,2013-09-12,,Stromboli,7.5
307608,2013-09-12,,Soup of the Day - Cup,3
307608,2013-09-12,,House Salad - Half,3
307608,2013-09-12,,Meat Grinder - Large,16
307608,2013-09-12,,Meat Grinder - Large,16
307608,2013-09-12,,Supreme - Large,16
307608,2013-09-12,,The Works  - Medium,14
307608,2013-09-12,,Barbecue Chicken - Small,9
307608,2013-09-12,,Buffalo Chicken - Small,9
307608,2013-09-12,,Soda - Small,2
307608,2013-09-12,,Soda - Large,3
307609,2013-09-12,,Jalapeno Poppers,7
307609,2013-09-12,,Stromboli,7.5
307609,2013-09-12,,Onion Rings,7
307609,2013-09-12,,The Works  - Large,16
307609,2013-09-12,,Mt. Hawaiian - Small,9
307609,2013-09-12,,Mt. Hawaiian - Small,9
307609,2013-09-12,,Barbecue Chicken - Large,16
307609,2013-09-12,,Soda - Small,2
307609,2013-09-12,,Soda - Small,2
307609,2013-09-12,,Soda - Large,3
307612,2013-09-12,,Mozzarella Sticks,7
307612,2013-09-12,,Onion Rings,7
307612,2013-09-12,,Onion Rings,7
307612,2013-09-12,,Bacon Burger,9
307612,2013-09-12,,Meat Grinder - Medium,14
307612,2013-09-12,,Supreme - Small,9
307612,2013-09-12,,The Works  - Small,9
307612,2013-09-12,,Soda - Small,2
307612,2013-09-12,,Soda - Large,3
307613,2013-09-12,,Mozzarella Sticks,7
307613,2013-09-12,,Soup of the Day - Bowl,5
307613,2013-09-12,,Soup of the Day - Bowl,5
307613,2013-09-12,,House Salad - Half,3
307613,2013-09-12,,Meat Grinder - Medium,14
307613,2013-09-12,,Supreme - Medium,14
307613,2013-09-12,,Barbecue Chicken - Small,9
307613,2013-09-12,,Barbecue Chicken - Medium,14
307613,2013-09-12,,Soda - Small,2
307613,2013-09-12,,Soda - Large,3
307617,2013-09-12,,House Made Potato Chips,3
307617,2013-09-12,,Soup of the Day - Bowl,5
307617,2013-09-12,,Bacon Burger,9
307617,2013-09-12,,Buffalo Chicken - Medium,14
307621,2013-09-12,,Onion Rings,7
307621,2013-09-12,,Classic Quarter Pounder,8
307621,2013-09-12,,Soda - Large,3
307623,2013-09-12,,House Salad - Whole,6
307623,2013-09-12,,Garden Fresh - Medium,14
307623,2013-09-12,,Barbecue Chicken - Small,9
307628,2013-09-12,,Mozzarella Sticks,7
307628,2013-09-12,,Onion Rings,7
307628,2013-09-12,,Soup of the Day - Bowl,5
307628,2013-09-12,,Soup of the Day - Bowl,5
307628,2013-09-12,,House Salad - Whole,6
307628,2013-09-12,,Meat Grinder - Small,9
307628,2013-09-12,,Meat Grinder - Medium,14
307628,2013-09-12,,Supreme - Small,9
307628,2013-09-12,,Garden Fresh - Small,9
307628,2013-09-12,,The Works  - Medium,14
307628,2013-09-12,,Mt. Hawaiian - Large,16
307628,2013-09-12,,Soda - Large,3
307629,2013-09-12,,Jalapeno Poppers,7
307629,2013-09-12,,Garden Fresh - Small,9
307629,2013-09-12,,Soda - Large,3
307634,2013-09-12,,Soup of the Day - Bowl,5
307634,2013-09-12,,House Salad - Whole,6
307634,2013-09-12,,House Salad - Whole,6
307634,2013-09-12,,Meat Grinder - Medium,14
307634,2013-09-12,,Meat Grinder - Large,16
307634,2013-09-12,,Meat Grinder - Large,16
307634,2013-09-12,,The Works  - Large,16
307634,2013-09-12,,Soda - Large,3
307636,2013-09-12,,Mozzarella Sticks,7
307636,2013-09-12,,Soup of the Day - Cup,3
307636,2013-09-12,,Soup of the Day - Bowl,5
307636,2013-09-12,,Garden Fresh - Medium,14
307636,2013-09-12,,Buffalo Chicken - Small,9
307636,2013-09-12,,Buffalo Chicken - Small,9
307636,2013-09-12,,Buffalo Chicken - Medium,14
307636,2013-09-12,,Soda - Small,2
307636,2013-09-12,,Soda - Small,2
307637,2013-09-12,,House Salad - Half,3
307637,2013-09-12,,House Salad - Half,3
307637,2013-09-12,,Meat Grinder - Medium,14
307637,2013-09-12,,The Works  - Large,16
307637,2013-09-12,,Soda - Small,2
307639,2013-09-12,,Onion Rings,7
307639,2013-09-12,,Soup of the Day - Bowl,5
307639,2013-09-12,,Barbecue Chicken - Medium,14
307639,2013-09-12,,Buffalo Chicken - Large,16
307640,2013-09-12,999915,Jalapeno Poppers,7
307640,2013-09-12,999915,Soup of the Day - Cup,3
307640,2013-09-12,999915,Cheese Burger,9
307640,2013-09-12,999915,Meat Grinder - Small,9
307640,2013-09-12,999915,Garden Fresh - Small,9
307645,2013-09-12,,House Made Potato Chips,3
307645,2013-09-12,,Stromboli,7.5
307645,2013-09-12,,Soup of the Day - Bowl,5
307645,2013-09-12,,House Salad - Half,3
307645,2013-09-12,,The Works  - Small,9
307645,2013-09-12,,The Works  - Medium,14
307645,2013-09-12,,The Works  - Large,16
307645,2013-09-12,,Barbecue Chicken - Large,16
307645,2013-09-12,,Soda - Large,3
307645,2013-09-12,,Soda - Large,3
307645,2013-09-12,,Soda - Large,3
307650,2013-09-12,994350,Mozzarella Sticks,7
307650,2013-09-12,994350,Mozzarella Sticks,7
307650,2013-09-12,994350,Waffle Fries,5
307650,2013-09-12,994350,Soup of the Day - Cup,3
307650,2013-09-12,994350,Meat Grinder - Small,9
307650,2013-09-12,994350,Mt. Hawaiian - Small,9
307650,2013-09-12,994350,Mt. Hawaiian - Large,16
307650,2013-09-12,994350,Barbecue Chicken - Small,9
307650,2013-09-12,994350,Soda - Small,2
307664,2013-09-19,,Cheese Bread,8
307664,2013-09-19,,Waffle Fries,5
307664,2013-09-19,,House Salad - Half,3
307664,2013-09-19,,Mt. Hawaiian - Large,16
307664,2013-09-19,,Barbecue Chicken - Large,16
307664,2013-09-19,,Buffalo Chicken - Small,9
307664,2013-09-19,,Buffalo Chicken - Small,9
307664,2013-09-19,,Soda - Small,2
307664,2013-09-19,,Soda - Small,2
307664,2013-09-19,,Soda - Small,2
307668,2013-09-19,,Mozzarella Sticks,7
307668,2013-09-19,,Soup of the Day - Cup,3
307668,2013-09-19,,Meat Grinder - Small,9
307668,2013-09-19,,Barbecue Chicken - Large,16
307668,2013-09-19,,Buffalo Chicken - Small,9
307668,2013-09-19,,Soda - Small,2
307668,2013-09-19,,Soda - Large,3
307668,2013-09-19,,Soda - Large,3
307669,2013-09-19,,Caprese Salad,7
307669,2013-09-19,,Cheese Burger,9
307669,2013-09-19,,Supreme - Medium,14
307669,2013-09-19,,Garden Fresh - Small,9
